,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total,Depth,Table,Fluorescence
449,EC,0.24,E,VVS1,EX,"1,117",268,65.2,61,N
450,EC,0.24,E,SI1,,761,183,66.4,68,N
451,EC,0.25,E,VS2,,"1,161",290,63.5,74,N
452,EC,0.25,E,VVS1,,"1,288",322,68.6,60,N
453,EC,0.26,G,VVS1,,"1,405",365,71.2,76,N
454,EC,0.26,E,SI1,,"1,279",333,65.2,84,N
455,EC,0.26,F,VVS1,,805,209,67.2,71,N
456,EC,0.26,G,VS1,EX,"1,153",300,67.5,64,N
457,EC,0.26,F,VVS1,EX,"1,223",318,64.9,66,N
458,EC,0.26,F,VVS1,EX,"1,223",318,66.8,70,N
459,EC,0.26,E,VVS2,EX,"1,333",347,66.1,68,N
460,EC,0.26,H,I1,,554,144,73.2,78,F
461,EC,0.26,H,SI1,,960,250,71.1,75,N
462,EC,0.26,D,VVS1,,"1,771",460,73.1,72,N
463,EC,0.26,F,SI1,EX,920,239,63,64,N
464,EC,0.27,F,SI2,,"1,222",330,58.9,69,N
465,EC,0.27,G,VVS2,EX,"1,071",289,55.6,69,N
466,EC,0.27,F,SI1,,"1,052",284,66.2,64,N
467,EC,0.27,D,VVS1,,"1,175",317,72.7,64,N
468,EC,0.28,H,VVS2,,"1,738",487,65.9,62,N
469,EC,0.28,F,SI1,,"1,045",293,64,69,N
470,EC,0.28,F,VVS1,,"1,594",446,66.5,74,N
471,EC,0.29,D,VS1,,"1,568",455,67.3,70,F
472,EC,0.29,D,VS1,,"1,386",402,68.1,63,F
473,EC,0.29,D,VS2,,"1,358",394,67.9,70,N
474,EC,0.29,E,VVS2,,"1,594",462,66.8,66,N
475,EC,0.29,E,VVS2,,"1,481",430,69.2,71,N
476,EC,0.29,F,SI1,,"1,045",303,59.6,66,N
477,EC,0.29,F,VS1,,"1,386",402,65.2,71,N
478,EC,0.29,E,VVS2,,"1,095",317,69.9,68,N
479,EC,0.29,E,SI1,,872,253,63.7,63,N
480,EC,0.29,F,VS2,,"1,040",301,71.9,66,N
481,EC,0.29,F,VS1,,"1,568",455,64.4,64,N
482,EC,0.29,G,VS1,,"1,379",400,68.2,72,N
483,EC,0.29,E,SI1,,"1,210",351,66.5,68,N
484,EC,0.29,D,VS1,,"1,442",418,72.6,72,N
485,EC,0.29,J,VS1,,792,230,66.6,70,N
486,EC,0.3,I,VS2,,936,281,68.5,63,N
487,EC,0.3,D,VS1,,"1,479",444,74.3,57,F
488,EC,0.3,E,SI1,,"1,261",378,68.5,75,N
489,EC,0.3,E,VS1,,"1,401",420,64.4,58,F
490,EC,0.3,E,VVS1,,"1,518",455,64.7,66,N
491,EC,0.3,D,SI1,,"1,190",357,66.7,64,N
492,EC,0.3,H,VS1,,"1,152",346,69,60,F
493,EC,0.3,D,IF,,"2,088",626,66.3,61,N
494,EC,0.3,E,VVS1,,"1,541",462,63.9,68,N
495,EC,0.3,D,VVS2,,"1,564",469,65.3,66,N
496,EC,0.3,G,VVS2,,"1,425",428,65.8,66,F
497,EC,0.3,H,VS2,,"1,050",315,67.2,59,N
498,EC,0.3,G,VVS2,,"1,425",428,71.5,62,N
499,EC,0.3,H,VVS2,,"1,275",382,62.7,64,N
500,EC,0.18,G,IF,,"1,151",207,65.7,69,N
501,EC,0.18,E,VVS2,,"1,260",227,70.8,70,N
502,EC,0.18,E,SI2,EX,441,79,79.5,61,N
503,EC,0.18,F,VVS1,EX,958,172,59.4,60,N
504,EC,0.18,F,SI1,EX,986,177,65,67,N
505,EC,0.18,D,VS2,,905,163,59.1,65,N
506,EC,0.18,D,SI1,,925,167,66,66,N
507,EC,0.18,E,VS1,,"1,096",197,65.9,68,N
508,EC,0.18,F,VVS2,,753,136,55,70,F
509,EC,0.18,F,VS1,,937,169,66.4,69,N
510,EC,0.18,F,VS1,,733,132,70.8,76,F
511,EC,0.18,G,VVS2,,928,167,70.6,70,N
512,EC,0.18,G,VS1,,881,159,66.3,68,N
513,EC,0.18,D,IF,,"1,090",196,59.6,68,N
514,EC,0.18,E,VS1,,987,178,59.4,73,F
515,EC,0.19,D,VVS1,EX,933,177,61.3,65,N
516,EC,0.19,E,VS2,EX,832,158,58.2,62,N
517,EC,0.19,E,SI1,EX,713,135,60.3,66,N
518,EC,0.19,E,VS1,EX,728,138,53.7,71,N
519,EC,0.19,G,VVS2,EX,813,155,62,60,N
520,EC,0.19,F,VS2,EX,655,124,77.4,64,N
521,EC,0.19,F,VVS1,EX,"1,118",212,65.9,62,N
522,EC,0.19,D,VVS1,EX,"1,383",263,63.8,64,N
523,EC,0.19,F,VS2,EX,"1,171",223,62.7,62,N
524,EC,0.19,D,IF,,"1,252",238,60.9,77,N
525,EC,0.19,E,IF,,"1,261",240,63,69,N
526,EC,0.19,E,VVS1,,"1,284",244,59.5,68,N
527,EC,0.19,F,VS2,,865,164,65.2,73,N
528,EC,0.2,F,IF,EX,921,184,55.5,61,N
529,EC,0.2,D,SI1,,919,184,65.3,69,N
530,EC,0.21,H,VS2,EX,895,188,62.2,62,N
531,EC,0.22,F,VVS2,EX,"1,040",229,67.7,69,N
532,EC,0.22,E,VVS2,EX,"1,245",274,61.8,63,N
533,EC,0.23,D,VS1,,"1,330",306,63.1,71,N
534,EC,0.23,E,VS1,EX,"1,157",266,50,59,N
535,EC,0.23,E,VS1,EX,"1,273",293,59.3,68,N
536,EC,0.23,F,SI2,EX,713,164,62.4,64,F
537,EC,0.23,D,VVS1,,"1,803",415,67.3,71,N
538,EC,0.23,D,IF,,"1,803",415,75.9,63,F
539,EC,0.23,F,VS1,EX,"1,114",256,63.3,60,N
540,EC,0.23,G,VS1,EX,963,221,63.4,59,N
541,EC,0.23,G,SI1,,765,176,70.7,65,N
542,EC,0.24,I,VVS2,,"1,133",272,79.9,70,N
543,EC,0.24,E,SI1,,"1,279",307,62.4,82,N
544,EC,0.24,G,VS2,EX,"1,117",268,66.5,62,N
545,EC,0.24,H,VS2,EX,"1,117",268,63.1,62,N
546,EC,0.24,F,VVS2,EX,"1,330",319,53.1,68,N
547,EC,0.24,D,VVS2,EX,"1,116",268,55.1,66,N
548,EC,0.24,D,VVS1,,"1,739",417,65.6,70,F
549,EC,0.24,E,VVS1,EX,"1,117",268,65.2,61,N
550,EC,0.24,E,SI1,,761,183,66.4,68,N
551,EC,0.25,E,VS2,,"1,161",290,63.5,74,N
552,EC,0.25,E,VVS1,,"1,288",322,68.6,60,N
553,EC,0.26,G,VVS1,,"1,405",365,71.2,76,N
554,EC,0.26,E,SI1,,"1,279",333,65.2,84,N
555,EC,0.26,F,VVS1,,805,209,67.2,71,N
556,EC,0.26,G,VS1,EX,"1,153",300,67.5,64,N
557,EC,0.26,F,VVS1,EX,"1,223",318,64.9,66,N
558,EC,0.26,F,VVS1,EX,"1,223",318,66.8,70,N
559,EC,0.26,E,VVS2,EX,"1,333",347,66.1,68,N
560,EC,0.26,H,I1,,554,144,73.2,78,F
561,EC,0.26,H,SI1,,960,250,71.1,75,N
562,EC,0.26,D,VVS1,,"1,771",460,73.1,72,N
563,EC,0.26,F,SI1,EX,920,239,63,64,N
564,EC,0.27,F,SI2,,"1,222",330,58.9,69,N
565,EC,0.27,G,VVS2,EX,"1,071",289,55.6,69,N
566,EC,0.27,F,SI1,,"1,052",284,66.2,64,N
567,EC,0.27,D,VVS1,,"1,175",317,72.7,64,N
568,EC,0.28,H,VVS2,,"1,738",487,65.9,62,N
569,EC,0.28,F,SI1,,"1,045",293,64,69,N
570,EC,0.28,F,VVS1,,"1,594",446,66.5,74,N
571,EC,0.29,D,VS1,,"1,568",455,67.3,70,F
572,EC,0.29,D,VS1,,"1,386",402,68.1,63,F
573,EC,0.29,D,VS2,,"1,358",394,67.9,70,N
574,EC,0.29,E,VVS2,,"1,594",462,66.8,66,N
575,EC,0.29,E,VVS2,,"1,481",430,69.2,71,N
576,EC,0.29,F,SI1,,"1,045",303,59.6,66,N
577,EC,0.29,F,VS1,,"1,386",402,65.2,71,N
578,EC,0.29,E,VVS2,,"1,095",317,69.9,68,N
579,EC,0.29,E,SI1,,872,253,63.7,63,N
580,EC,0.29,F,VS2,,"1,040",301,71.9,66,N
581,EC,0.29,F,VS1,,"1,568",455,64.4,64,N
582,EC,0.29,G,VS1,,"1,379",400,68.2,72,N
583,EC,0.29,E,SI1,,"1,210",351,66.5,68,N
584,EC,0.29,D,VS1,,"1,442",418,72.6,72,N
585,EC,0.29,J,VS1,,792,230,66.6,70,N
586,EC,0.3,I,VS2,,936,281,68.5,63,N
587,EC,0.3,D,VS1,,"1,479",444,74.3,57,F
588,EC,0.3,E,SI1,,"1,261",378,68.5,75,N
589,EC,0.3,E,VS1,,"1,401",420,64.4,58,F
590,EC,0.3,E,VVS1,,"1,518",455,64.7,66,N
591,EC,0.3,D,SI1,,"1,190",357,66.7,64,N
592,EC,0.3,H,VS1,,"1,152",346,69,60,F
593,EC,0.3,D,IF,,"2,088",626,66.3,61,N
594,EC,0.3,E,VVS1,,"1,541",462,63.9,68,N
595,EC,0.3,D,VVS2,,"1,564",469,65.3,66,N
596,EC,0.3,G,VVS2,,"1,425",428,65.8,66,F
597,EC,0.3,H,VS2,,"1,050",315,67.2,59,N
598,EC,0.3,G,VVS2,,"1,425",428,71.5,62,N
599,EC,0.3,H,VVS2,,"1,275",382,62.7,64,N
600,EC,0.18,G,IF,,"1,151",207,65.7,69,N
601,EC,0.18,E,VVS2,,"1,260",227,70.8,70,N
602,EC,0.18,E,SI2,EX,441,79,79.5,61,N
603,EC,0.18,F,VVS1,EX,958,172,59.4,60,N
604,EC,0.18,F,SI1,EX,986,177,65,67,N
605,EC,0.18,D,VS2,,905,163,59.1,65,N
606,EC,0.18,D,SI1,,925,167,66,66,N
607,EC,0.18,E,VS1,,"1,096",197,65.9,68,N
608,EC,0.18,F,VVS2,,753,136,55,70,F
609,EC,0.18,F,VS1,,937,169,66.4,69,N
610,EC,0.18,F,VS1,,733,132,70.8,76,F
611,EC,0.18,G,VVS2,,928,167,70.6,70,N
612,EC,0.18,G,VS1,,881,159,66.3,68,N
613,EC,0.18,D,IF,,"1,090",196,59.6,68,N
614,EC,0.18,E,VS1,,987,178,59.4,73,F
615,EC,0.19,D,VVS1,EX,933,177,61.3,65,N
616,EC,0.19,E,VS2,EX,832,158,58.2,62,N
617,EC,0.19,E,SI1,EX,713,135,60.3,66,N
618,EC,0.19,E,VS1,EX,728,138,53.7,71,N
619,EC,0.19,G,VVS2,EX,813,155,62,60,N
620,EC,0.19,F,VS2,EX,655,124,77.4,64,N
621,EC,0.19,F,VVS1,EX,"1,118",212,65.9,62,N
622,EC,0.19,D,VVS1,EX,"1,383",263,63.8,64,N
623,EC,0.19,F,VS2,EX,"1,171",223,62.7,62,N
624,EC,0.19,D,IF,,"1,252",238,60.9,77,N
625,EC,0.19,E,IF,,"1,261",240,63,69,N
626,EC,0.19,E,VVS1,,"1,284",244,59.5,68,N
627,EC,0.19,F,VS2,,865,164,65.2,73,N
628,EC,0.2,F,IF,EX,921,184,55.5,61,N
629,EC,0.2,D,SI1,,919,184,65.3,69,N
630,EC,0.21,H,VS2,EX,895,188,62.2,62,N
631,EC,0.22,F,VVS2,EX,"1,040",229,67.7,69,N
632,EC,0.22,E,VVS2,EX,"1,245",274,61.8,63,N
633,EC,0.23,D,VS1,,"1,330",306,63.1,71,N
634,EC,0.23,E,VS1,EX,"1,157",266,50,59,N
635,EC,0.23,E,VS1,EX,"1,273",293,59.3,68,N
636,EC,0.23,F,SI2,EX,713,164,62.4,64,F
637,EC,0.23,D,VVS1,,"1,803",415,67.3,71,N
638,EC,0.23,D,IF,,"1,803",415,75.9,63,F
639,EC,0.23,F,VS1,EX,"1,114",256,63.3,60,N
640,EC,0.23,G,VS1,EX,963,221,63.4,59,N
641,EC,0.23,G,SI1,,765,176,70.7,65,N
642,EC,0.24,I,VVS2,,"1,133",272,79.9,70,N
643,EC,0.24,E,SI1,,"1,279",307,62.4,82,N
644,EC,0.24,G,VS2,EX,"1,117",268,66.5,62,N
645,EC,0.24,H,VS2,EX,"1,117",268,63.1,62,N
646,EC,0.24,F,VVS2,EX,"1,330",319,53.1,68,N
647,EC,0.24,D,VVS2,EX,"1,116",268,55.1,66,N
648,EC,0.24,D,VVS1,,"1,739",417,65.6,70,F
649,EC,0.24,E,VVS1,EX,"1,117",268,65.2,61,N
650,EC,0.24,E,SI1,,761,183,66.4,68,N
651,EC,0.25,E,VS2,,"1,161",290,63.5,74,N
652,EC,0.25,E,VVS1,,"1,288",322,68.6,60,N
653,EC,0.26,G,VVS1,,"1,405",365,71.2,76,N
654,EC,0.26,E,SI1,,"1,279",333,65.2,84,N
655,EC,0.26,F,VVS1,,805,209,67.2,71,N
656,EC,0.26,G,VS1,EX,"1,153",300,67.5,64,N
657,EC,0.26,F,VVS1,EX,"1,223",318,64.9,66,N
658,EC,0.26,F,VVS1,EX,"1,223",318,66.8,70,N
659,EC,0.26,E,VVS2,EX,"1,333",347,66.1,68,N
660,EC,0.26,H,I1,,554,144,73.2,78,F
661,EC,0.26,H,SI1,,960,250,71.1,75,N
662,EC,0.26,D,VVS1,,"1,771",460,73.1,72,N
663,EC,0.26,F,SI1,EX,920,239,63,64,N
664,EC,0.27,F,SI2,,"1,222",330,58.9,69,N
665,EC,0.27,G,VVS2,EX,"1,071",289,55.6,69,N
666,EC,0.27,F,SI1,,"1,052",284,66.2,64,N
667,EC,0.27,D,VVS1,,"1,175",317,72.7,64,N
668,EC,0.28,H,VVS2,,"1,738",487,65.9,62,N
669,EC,0.28,F,SI1,,"1,045",293,64,69,N
670,EC,0.28,F,VVS1,,"1,594",446,66.5,74,N
671,EC,0.29,D,VS1,,"1,568",455,67.3,70,F
672,EC,0.29,D,VS1,,"1,386",402,68.1,63,F
673,EC,0.29,D,VS2,,"1,358",394,67.9,70,N
674,EC,0.29,E,VVS2,,"1,594",462,66.8,66,N
675,EC,0.29,E,VVS2,,"1,481",430,69.2,71,N
676,EC,0.29,F,SI1,,"1,045",303,59.6,66,N
677,EC,0.29,F,VS1,,"1,386",402,65.2,71,N
678,EC,0.29,E,VVS2,,"1,095",317,69.9,68,N
679,EC,0.29,E,SI1,,872,253,63.7,63,N
680,EC,0.29,F,VS2,,"1,040",301,71.9,66,N
681,EC,0.29,F,VS1,,"1,568",455,64.4,64,N
682,EC,0.29,G,VS1,,"1,379",400,68.2,72,N
683,EC,0.29,E,SI1,,"1,210",351,66.5,68,N
684,EC,0.29,D,VS1,,"1,442",418,72.6,72,N
685,EC,0.29,J,VS1,,792,230,66.6,70,N
686,EC,0.3,I,VS2,,936,281,68.5,63,N
687,EC,0.3,D,VS1,,"1,479",444,74.3,57,F
688,EC,0.3,E,SI1,,"1,261",378,68.5,75,N
689,EC,0.3,E,VS1,,"1,401",420,64.4,58,F
690,EC,0.3,E,VVS1,,"1,518",455,64.7,66,N
691,EC,0.3,D,SI1,,"1,190",357,66.7,64,N
692,EC,0.3,H,VS1,,"1,152",346,69,60,F
693,EC,0.3,D,IF,,"2,088",626,66.3,61,N
694,EC,0.3,E,VVS1,,"1,541",462,63.9,68,N
695,EC,0.3,D,VVS2,,"1,564",469,65.3,66,N
696,EC,0.3,G,VVS2,,"1,425",428,65.8,66,F
697,EC,0.3,H,VS2,,"1,050",315,67.2,59,N
698,EC,0.3,G,VVS2,,"1,425",428,71.5,62,N
699,EC,0.3,H,VVS2,,"1,275",382,62.7,64,N
700,EC,0.18,G,IF,,"1,151",207,65.7,69,N
701,EC,0.18,E,VVS2,,"1,260",227,70.8,70,N
702,EC,0.18,E,SI2,EX,441,79,79.5,61,N
703,EC,0.18,F,VVS1,EX,958,172,59.4,60,N
704,EC,0.18,F,SI1,EX,986,177,65,67,N
705,EC,0.18,D,VS2,,905,163,59.1,65,N
706,EC,0.18,D,SI1,,925,167,66,66,N
707,EC,0.18,E,VS1,,"1,096",197,65.9,68,N
708,EC,0.18,F,VVS2,,753,136,55,70,F
709,EC,0.18,F,VS1,,937,169,66.4,69,N
710,EC,0.18,F,VS1,,733,132,70.8,76,F
711,EC,0.18,G,VVS2,,928,167,70.6,70,N
712,EC,0.18,G,VS1,,881,159,66.3,68,N
713,EC,0.18,D,IF,,"1,090",196,59.6,68,N
714,EC,0.18,E,VS1,,987,178,59.4,73,F
715,EC,0.19,D,VVS1,EX,933,177,61.3,65,N
716,EC,0.19,E,VS2,EX,832,158,58.2,62,N
717,EC,0.19,E,SI1,EX,713,135,60.3,66,N
718,EC,0.19,E,VS1,EX,728,138,53.7,71,N
719,EC,0.19,G,VVS2,EX,813,155,62,60,N
720,EC,0.19,F,VS2,EX,655,124,77.4,64,N
721,EC,0.19,F,VVS1,EX,"1,118",212,65.9,62,N
722,EC,0.19,D,VVS1,EX,"1,383",263,63.8,64,N
723,EC,0.19,F,VS2,EX,"1,171",223,62.7,62,N
724,EC,0.19,D,IF,,"1,252",238,60.9,77,N
725,EC,0.19,E,IF,,"1,261",240,63,69,N
726,EC,0.19,E,VVS1,,"1,284",244,59.5,68,N
727,EC,0.19,F,VS2,,865,164,65.2,73,N
728,EC,0.2,F,IF,EX,921,184,55.5,61,N
729,EC,0.2,D,SI1,,919,184,65.3,69,N
730,EC,0.21,H,VS2,EX,895,188,62.2,62,N
731,EC,0.22,F,VVS2,EX,"1,040",229,67.7,69,N
732,EC,0.22,E,VVS2,EX,"1,245",274,61.8,63,N
733,EC,0.23,D,VS1,,"1,330",306,63.1,71,N
734,EC,0.23,E,VS1,EX,"1,157",266,50,59,N
735,EC,0.23,E,VS1,EX,"1,273",293,59.3,68,N
736,EC,0.23,F,SI2,EX,713,164,62.4,64,F
737,EC,0.23,D,VVS1,,"1,803",415,67.3,71,N
738,EC,0.23,D,IF,,"1,803",415,75.9,63,F
739,EC,0.23,F,VS1,EX,"1,114",256,63.3,60,N
740,EC,0.23,G,VS1,EX,963,221,63.4,59,N
741,EC,0.23,G,SI1,,765,176,70.7,65,N
742,EC,0.24,I,VVS2,,"1,133",272,79.9,70,N
743,EC,0.24,E,SI1,,"1,279",307,62.4,82,N
744,EC,0.24,G,VS2,EX,"1,117",268,66.5,62,N
745,EC,0.24,H,VS2,EX,"1,117",268,63.1,62,N
746,EC,0.24,F,VVS2,EX,"1,330",319,53.1,68,N
747,EC,0.24,D,VVS2,EX,"1,116",268,55.1,66,N
748,EC,0.24,D,VVS1,,"1,739",417,65.6,70,F
749,EC,0.24,E,VVS1,EX,"1,117",268,65.2,61,N
750,EC,0.24,E,SI1,,761,183,66.4,68,N
751,EC,0.25,E,VS2,,"1,161",290,63.5,74,N
752,EC,0.25,E,VVS1,,"1,288",322,68.6,60,N
753,EC,0.26,G,VVS1,,"1,405",365,71.2,76,N
754,EC,0.26,E,SI1,,"1,279",333,65.2,84,N
755,EC,0.26,F,VVS1,,805,209,67.2,71,N
756,EC,0.26,G,VS1,EX,"1,153",300,67.5,64,N
757,EC,0.26,F,VVS1,EX,"1,223",318,64.9,66,N
758,EC,0.26,F,VVS1,EX,"1,223",318,66.8,70,N
759,EC,0.26,E,VVS2,EX,"1,333",347,66.1,68,N
760,EC,0.26,H,I1,,554,144,73.2,78,F
761,EC,0.26,H,SI1,,960,250,71.1,75,N
762,EC,0.26,D,VVS1,,"1,771",460,73.1,72,N
763,EC,0.26,F,SI1,EX,920,239,63,64,N
764,EC,0.27,F,SI2,,"1,222",330,58.9,69,N
765,EC,0.27,G,VVS2,EX,"1,071",289,55.6,69,N
766,EC,0.27,F,SI1,,"1,052",284,66.2,64,N
767,EC,0.27,D,VVS1,,"1,175",317,72.7,64,N
768,EC,0.28,H,VVS2,,"1,738",487,65.9,62,N
769,EC,0.28,F,SI1,,"1,045",293,64,69,N
770,EC,0.28,F,VVS1,,"1,594",446,66.5,74,N
771,EC,0.29,D,VS1,,"1,568",455,67.3,70,F
772,EC,0.29,D,VS1,,"1,386",402,68.1,63,F
773,EC,0.29,D,VS2,,"1,358",394,67.9,70,N
774,EC,0.29,E,VVS2,,"1,594",462,66.8,66,N
775,EC,0.29,E,VVS2,,"1,481",430,69.2,71,N
776,EC,0.29,F,SI1,,"1,045",303,59.6,66,N
777,EC,0.29,F,VS1,,"1,386",402,65.2,71,N
778,EC,0.29,E,VVS2,,"1,095",317,69.9,68,N
779,EC,0.29,E,SI1,,872,253,63.7,63,N
780,EC,0.29,F,VS2,,"1,040",301,71.9,66,N
781,EC,0.29,F,VS1,,"1,568",455,64.4,64,N
782,EC,0.29,G,VS1,,"1,379",400,68.2,72,N
783,EC,0.29,E,SI1,,"1,210",351,66.5,68,N
784,EC,0.29,D,VS1,,"1,442",418,72.6,72,N
785,EC,0.29,J,VS1,,792,230,66.6,70,N
786,EC,0.3,I,VS2,,936,281,68.5,63,N
787,EC,0.3,D,VS1,,"1,479",444,74.3,57,F
788,EC,0.3,E,SI1,,"1,261",378,68.5,75,N
789,EC,0.3,E,VS1,,"1,401",420,64.4,58,F
790,EC,0.3,E,VVS1,,"1,518",455,64.7,66,N
791,EC,0.3,D,SI1,,"1,190",357,66.7,64,N
792,EC,0.3,H,VS1,,"1,152",346,69,60,F
793,EC,0.3,D,IF,,"2,088",626,66.3,61,N
794,EC,0.3,E,VVS1,,"1,541",462,63.9,68,N
795,EC,0.3,D,VVS2,,"1,564",469,65.3,66,N
796,EC,0.3,G,VVS2,,"1,425",428,65.8,66,F
797,EC,0.3,H,VS2,,"1,050",315,67.2,59,N
798,EC,0.3,G,VVS2,,"1,425",428,71.5,62,N
799,EC,0.3,H,VVS2,,"1,275",382,62.7,64,N
800,EC,0.18,G,IF,,"1,151",207,65.7,69,N
801,EC,0.18,E,VVS2,,"1,260",227,70.8,70,N
802,EC,0.18,E,SI2,EX,441,79,79.5,61,N
803,EC,0.18,F,VVS1,EX,958,172,59.4,60,N
804,EC,0.18,F,SI1,EX,986,177,65,67,N
805,EC,0.18,D,VS2,,905,163,59.1,65,N
806,EC,0.18,D,SI1,,925,167,66,66,N
807,EC,0.18,E,VS1,,"1,096",197,65.9,68,N
808,EC,0.18,F,VVS2,,753,136,55,70,F
809,EC,0.18,F,VS1,,937,169,66.4,69,N
810,EC,0.18,F,VS1,,733,132,70.8,76,F
811,EC,0.18,G,VVS2,,928,167,70.6,70,N
812,EC,0.18,G,VS1,,881,159,66.3,68,N
813,EC,0.18,D,IF,,"1,090",196,59.6,68,N
814,EC,0.18,E,VS1,,987,178,59.4,73,F
815,EC,0.19,D,VVS1,EX,933,177,61.3,65,N
816,EC,0.19,E,VS2,EX,832,158,58.2,62,N
817,EC,0.19,E,SI1,EX,713,135,60.3,66,N
818,EC,0.19,E,VS1,EX,728,138,53.7,71,N
819,EC,0.19,G,VVS2,EX,813,155,62,60,N
820,EC,0.19,F,VS2,EX,655,124,77.4,64,N
821,EC,0.19,F,VVS1,EX,"1,118",212,65.9,62,N
822,EC,0.19,D,VVS1,EX,"1,383",263,63.8,64,N
823,EC,0.19,F,VS2,EX,"1,171",223,62.7,62,N
824,EC,0.19,D,IF,,"1,252",238,60.9,77,N
825,EC,0.19,E,IF,,"1,261",240,63,69,N
826,EC,0.19,E,VVS1,,"1,284",244,59.5,68,N
827,EC,0.19,F,VS2,,865,164,65.2,73,N
828,EC,0.2,F,IF,EX,921,184,55.5,61,N
829,EC,0.2,D,SI1,,919,184,65.3,69,N
830,EC,0.21,H,VS2,EX,895,188,62.2,62,N
831,EC,0.22,F,VVS2,EX,"1,040",229,67.7,69,N
832,EC,0.22,E,VVS2,EX,"1,245",274,61.8,63,N
833,EC,0.23,D,VS1,,"1,330",306,63.1,71,N
834,EC,0.23,E,VS1,EX,"1,157",266,50,59,N
835,EC,0.23,E,VS1,EX,"1,273",293,59.3,68,N
836,EC,0.23,F,SI2,EX,713,164,62.4,64,F
837,EC,0.23,D,VVS1,,"1,803",415,67.3,71,N
838,EC,0.23,D,IF,,"1,803",415,75.9,63,F
839,EC,0.23,F,VS1,EX,"1,114",256,63.3,60,N
840,EC,0.23,G,VS1,EX,963,221,63.4,59,N
841,EC,0.23,G,SI1,,765,176,70.7,65,N
842,EC,0.24,I,VVS2,,"1,133",272,79.9,70,N
843,EC,0.24,E,SI1,,"1,279",307,62.4,82,N
844,EC,0.24,G,VS2,EX,"1,117",268,66.5,62,N
845,EC,0.24,H,VS2,EX,"1,117",268,63.1,62,N
846,EC,0.24,F,VVS2,EX,"1,330",319,53.1,68,N
847,EC,0.24,D,VVS2,EX,"1,116",268,55.1,66,N
848,EC,0.24,D,VVS1,,"1,739",417,65.6,70,F
849,EC,0.24,E,VVS1,EX,"1,117",268,65.2,61,N
850,EC,0.24,E,SI1,,761,183,66.4,68,N
851,EC,0.25,E,VS2,,"1,161",290,63.5,74,N
852,EC,0.25,E,VVS1,,"1,288",322,68.6,60,N
853,EC,0.26,G,VVS1,,"1,405",365,71.2,76,N
854,EC,0.26,E,SI1,,"1,279",333,65.2,84,N
855,EC,0.26,F,VVS1,,805,209,67.2,71,N
856,EC,0.26,G,VS1,EX,"1,153",300,67.5,64,N
857,EC,0.26,F,VVS1,EX,"1,223",318,64.9,66,N
858,EC,0.26,F,VVS1,EX,"1,223",318,66.8,70,N
859,EC,0.26,E,VVS2,EX,"1,333",347,66.1,68,N
860,EC,0.26,H,I1,,554,144,73.2,78,F
861,EC,0.26,H,SI1,,960,250,71.1,75,N
862,EC,0.26,D,VVS1,,"1,771",460,73.1,72,N
863,EC,0.26,F,SI1,EX,920,239,63,64,N
864,EC,0.27,F,SI2,,"1,222",330,58.9,69,N
865,EC,0.27,G,VVS2,EX,"1,071",289,55.6,69,N
866,EC,0.27,F,SI1,,"1,052",284,66.2,64,N
867,EC,0.27,D,VVS1,,"1,175",317,72.7,64,N
868,EC,0.28,H,VVS2,,"1,738",487,65.9,62,N
869,EC,0.28,F,SI1,,"1,045",293,64,69,N
870,EC,0.28,F,VVS1,,"1,594",446,66.5,74,N
871,EC,0.29,D,VS1,,"1,568",455,67.3,70,F
872,EC,0.29,D,VS1,,"1,386",402,68.1,63,F
873,EC,0.29,D,VS2,,"1,358",394,67.9,70,N
874,EC,0.29,E,VVS2,,"1,594",462,66.8,66,N
875,EC,0.29,E,VVS2,,"1,481",430,69.2,71,N
876,EC,0.29,F,SI1,,"1,045",303,59.6,66,N
877,EC,0.29,F,VS1,,"1,386",402,65.2,71,N
878,EC,0.29,E,VVS2,,"1,095",317,69.9,68,N
879,EC,0.29,E,SI1,,872,253,63.7,63,N
880,EC,0.29,F,VS2,,"1,040",301,71.9,66,N
881,EC,0.29,F,VS1,,"1,568",455,64.4,64,N
882,EC,0.29,G,VS1,,"1,379",400,68.2,72,N
883,EC,0.29,E,SI1,,"1,210",351,66.5,68,N
884,EC,0.29,D,VS1,,"1,442",418,72.6,72,N
885,EC,0.29,J,VS1,,792,230,66.6,70,N
886,EC,0.3,I,VS2,,936,281,68.5,63,N
887,EC,0.3,D,VS1,,"1,479",444,74.3,57,F
888,EC,0.3,E,SI1,,"1,261",378,68.5,75,N
889,EC,0.3,E,VS1,,"1,401",420,64.4,58,F
890,EC,0.3,E,VVS1,,"1,518",455,64.7,66,N
891,EC,0.3,D,SI1,,"1,190",357,66.7,64,N
892,EC,0.3,H,VS1,,"1,152",346,69,60,F
893,EC,0.3,D,IF,,"2,088",626,66.3,61,N
894,EC,0.3,E,VVS1,,"1,541",462,63.9,68,N
895,EC,0.3,D,VVS2,,"1,564",469,65.3,66,N
896,EC,0.3,G,VVS2,,"1,425",428,65.8,66,F
897,EC,0.3,H,VS2,,"1,050",315,67.2,59,N
898,EC,0.3,G,VVS2,,"1,425",428,71.5,62,N
899,EC,0.3,H,VVS2,,"1,275",382,62.7,64,N
900,EC,0.18,G,IF,,"1,151",207,65.7,69,N
