,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
386,HS,0.41,F,VVS2,,"1,850",758
387,HS,0.41,G,VVS2,,"1,771",726
388,HS,0.41,D,SI1,,"1,560",640
389,HS,0.41,D,VS1,,"2,080",853
390,HS,0.41,D,VVS1,,"2,250",922
391,HS,0.41,H,VS2,,"1,422",583
392,HS,0.41,D,VS2,,"1,748",717
393,HS,0.41,D,VS2,,"1,748",717
394,HS,0.41,F,VS2,,"1,617",663
395,HS,0.41,G,VS1,,"1,716",704
396,HS,0.41,E,VS1,,"1,848",758
397,HS,0.41,E,SI1,,"1,501",615
398,HS,0.41,D,IF,,"2,475","1,015"
399,HS,0.41,F,SI1,,"1,350",554
400,HS,0.41,G,VS1,,"1,716",704
401,HS,0.41,F,SI1,,"1,368",561
402,HS,0.41,D,SI1,G,489,61.8
403,HS,0.41,F,VS1,,"1,771",726
404,HS,0.41,F,VS2,,"1,617",663
405,HS,0.41,D,VVS2,,"2,016",827
406,HS,0.41,J,VS2,,"1,036",425
407,HS,0.41,I,VS2,,"1,232",505
408,HS,0.41,I,VVS2,,"1,254",514
409,HS,0.41,E,VS2,,"1,496",613
410,HS,0.41,D,SI1,,"1,220",500
411,HS,0.41,D,VS2,,"1,357",556
412,HS,0.41,E,VS2,,"1,380",566
413,HS,0.41,E,VS2,,"1,320",541
414,HS,0.41,H,VVS2,G,643,62.4
415,HS,0.41,H,VS1,G,598,63.3
416,HS,0.41,D,VS1,EX,537,56.5
417,HS,0.41,H,VVS1,EX,545,57.4
418,HS,0.41,G,VVS2,,"1,426",585
419,HS,0.41,E,SI2,,880,361
420,HS,0.41,F,VVS2,,"1,850",758
421,HS,0.41,G,VVS1,,"1,900",779
422,HS,0.41,H,VVS1,,"1,771",726
423,HS,0.41,G,VVS2,,"1,771",726
424,HS,0.41,F,VS1,,"1,748",717
425,HS,0.41,H,VS1,,"1,540",631
426,HS,0.41,F,VS1,,"1,748",717
427,HS,0.41,F,VS2,,"1,617",663
428,HS,0.41,E,VVS1,,"2,156",884
429,HS,0.41,G,VS1,,"1,496",613
430,HS,0.41,G,VVS1,,"1,500",615
431,HS,0.41,H,VVS1,,"1,344",551
432,HS,0.41,H,VVS2,,"1,302",534
433,HS,0.41,H,VS2,VG,475,59
434,HS,0.41,G,SI1,,"1,020",418
435,HS,0.41,F,VS1,,"2,100",861
436,HS,0.41,D,VS1,,"2,028",831
437,HS,0.41,J,IF,,"1,404",576
438,HS,0.42,D,IF,,"2,442","1,026"
439,HS,0.42,G,VS1,,"1,650",693
440,HS,0.42,H,IF,,"1,728",726
441,HS,0.42,D,IF,,"2,508","1,053"
