,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
78,EC,0.29,E,SI1,,872,253
79,EC,0.29,F,VS2,,"1,040",301
80,EC,0.29,F,VS1,,"1,568",455
81,EC,0.29,E,SI1,,"1,210",351
82,EC,0.29,D,VS2,EX,"1,021",296
83,EC,0.29,G,VS1,,"1,379",400
84,EC,0.29,D,VS1,,"1,442",418
85,EC,0.3,I,VS2,,936,281
86,EC,0.3,D,VS1,,"1,479",444
87,EC,0.3,E,SI1,,"1,261",378
88,EC,0.3,E,VS1,,"1,401",420
89,EC,0.3,E,VVS1,,"1,518",455
90,EC,0.3,D,SI1,,"1,190",357
91,EC,0.3,H,VS1,,"1,152",346
92,EC,0.3,D,IF,,"2,088",626
93,EC,0.3,E,VVS1,,"1,541",462
94,EC,0.3,D,VVS2,,"1,564",469
95,EC,0.3,G,VVS2,,"1,425",428
96,EC,0.3,H,VS2,,"1,050",315
97,EC,0.3,G,VVS2,,"1,425",428
98,EC,0.3,H,VVS2,,"1,275",382
99,EC,0.3,H,VVS2,,"1,275",382
100,EC,0.3,G,VS1,,"1,350",405
101,EC,0.3,G,VS1,,"1,350",405
102,EC,0.3,D,VS2,,"1,330",399
103,EC,0.3,D,VS1,,"1,659",498
104,EC,0.3,H,VVS1,,"1,440",432
105,EC,0.3,H,VVS1,,"1,440",432
106,EC,0.3,H,IF,,"1,520",456
107,EC,0.3,F,VS2,,"1,190",357
108,EC,0.3,D,VS1,,"1,449",435
109,EC,0.3,E,VS2,,"1,224",367
110,EC,0.3,D,VS2,,"1,140",342
111,EC,0.3,D,VS1,,"1,386",416
112,EC,0.3,E,VVS2,,"1,146",344
113,EC,0.3,D,VS1,,"1,454",436
114,EC,0.3,G,VVS2,,"1,335",400
115,EC,0.3,E,VVS1,,"1,518",455
116,EC,0.3,G,VVS2,,"1,330",399
117,EC,0.3,E,SI1,,"1,120",336
118,EC,0.3,D,VVS1,,"1,725",518
119,EC,0.3,D,VVS1,,"1,725",518
120,EC,0.3,D,VVS2,,"1,564",469
121,EC,0.3,D,VS1,,"1,496",449
122,EC,0.3,G,VS1,,"1,260",378
123,EC,0.3,H,VS1,,"1,120",336
124,EC,0.3,D,VS1,,"1,460",438
125,EC,0.3,I,VVS2,,"1,000",300
126,EC,0.3,D,VS1,,"1,460",438
127,EC,0.3,G,VVS2,,"1,496",449
128,EC,0.3,D,SI1,,"1,054",316
129,EC,0.3,F,SI1,,825,248
130,EC,0.3,D,VS1,,"1,460",438
131,EC,0.3,G,VS1,,"1,050",315
132,EC,0.3,E,VVS1,,"1,518",455
133,EC,0.3,D,SI1,,"1,054",316
134,EC,0.3,D,VS2,,"1,216",365
135,EC,0.3,D,IF,,"1,849",555
136,EC,0.3,D,VS2,,"1,316",395
137,EC,0.3,D,IF,,"1,892",568
138,EC,0.3,D,VS1,,"1,496",449
139,EC,0.3,E,IF,,"1,438",431
140,EC,0.3,E,VS1,,"1,530",459
141,EC,0.3,G,VS2,,"1,272",382
142,EC,0.3,E,VVS2,,"1,444",433
143,EC,0.3,G,VS2,,"1,264",379
144,EC,0.3,H,VS2,,"1,306",392
145,EC,0.3,F,VS2,,"1,402",421
146,EC,0.3,G,VS2,,"1,316",395
147,EC,0.3,D,VVS2,,"1,489",447
148,EC,0.3,D,VS2,,"1,396",419
149,EC,0.3,D,IF,,"1,856",557
150,EC,0.3,D,VS2,,"1,406",422
151,EC,0.3,D,IF,,"1,878",563
152,EC,0.3,E,VS1,,"1,540",462
153,EC,0.3,E,VS1,,"1,420",426
154,EC,0.3,E,VS1,,"1,450",435
155,EC,0.3,E,VS1,,"1,425",428
156,EC,0.3,E,SI1,,"1,040",312
157,EC,0.3,F,VVS1,,"1,491",447
158,EC,0.3,F,VS1,,"1,496",449
159,EC,0.3,F,VVS2,,"1,455",436
160,EC,0.3,F,VVS1,,"1,575",472
161,EC,0.3,G,VS2,,"1,320",396
162,EC,0.3,G,VS2,,"1,272",382
163,EC,0.3,G,VS2,,"1,284",385
164,EC,0.3,G,VS2,,"1,376",413
165,EC,0.3,H,VS2,,"1,211",363
166,EC,0.3,H,VS1,,"1,264",379
167,EC,0.3,H,VVS2,,"1,250",375
168,EC,0.3,H,VS2,,"1,110",333
169,EC,0.3,H,VS2,,"1,260",378
170,EC,0.3,H,VVS2,,"1,228",368
171,EC,0.3,H,VS2,,"1,222",366
172,EC,0.3,I,IF,,"1,054",316
173,EC,0.3,I,IF,,"1,203",361
174,EC,0.3,I,VVS1,,"1,084",325
175,EC,0.3,F,VS2,,"1,402",421
176,EC,0.3,G,VS2,,"1,336",401
177,EC,0.3,G,VVS2,,"1,472",442
178,EC,0.3,H,VS1,,"1,260",378
179,EC,0.3,I,VS2,,981,294
180,EC,0.3,F,VS2,,"1,428",428
181,EC,0.3,E,VVS2,,"1,525",458
182,EC,0.3,D,VVS2,,"1,525",458
183,EC,0.3,E,VVS1,,"1,600",480
184,EC,0.3,E,VVS1,,"1,600",480
