,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
365,OV,0.30,D,VVS2,,"1,731",519
366,OV,0.30,D,VVS2,,"1,644",493
367,OV,0.30,D,VVS2,,"1,616",485
368,OV,0.30,D,VVS2,,"1,668",500
369,OV,0.30,D,VVS2,,"1,748",524
370,OV,0.30,D,VVS2,,"1,731",519
371,OV,0.30,D,VVS1,,"1,550",465
372,OV,0.30,D,VVS1,,"1,662",499
373,OV,0.30,D,VVS1,,"1,644",493
374,OV,0.30,D,VVS2,,"1,725",518
375,OV,0.30,D,VVS2,,"1,593",478
376,OV,0.30,D,VVS2,,"1,690",507
377,OV,0.30,D,VVS2,,"1,650",495
378,OV,0.30,D,VVS2,,"1,760",528
379,OV,0.30,D,VVS2,,"1,639",492
380,OV,0.30,D,VVS2,,"1,644",493
381,OV,0.30,D,VVS1,,"1,700",510
382,OV,0.30,D,VVS1,,"1,575",472
383,OV,0.30,D,VS1,,"1,654",496
384,OV,0.30,D,VS1,,"1,591",477
385,OV,0.30,D,VVS2,,"1,800",540
386,OV,0.30,D,VS2,,"1,553",466
387,OV,0.30,D,VS2,,"1,563",469
388,OV,0.30,D,VS1,,"1,528",458
389,OV,0.30,D,VVS2,,"1,690",507
390,OV,0.30,D,VVS1,,"1,525",458
391,OV,0.30,D,VS1,,"1,586",476
392,OV,0.30,D,VVS1,,"1,569",471
393,OV,0.30,D,VVS2,,"1,495",448
394,OV,0.30,D,VVS1,,"1,531",459
395,OV,0.30,D,VVS1,,"1,762",529
396,OV,0.30,D,VS1,,"1,638",491
397,OV,0.30,D,VVS2,,"1,587",476
398,OV,0.30,D,VVS2,,"1,506",452
399,OV,0.30,D,VS1,,"1,790",537
400,OV,0.30,D,VS1,,"1,570",471
401,OV,0.30,D,VVS1,,"1,806",542
402,OV,0.30,D,VS1,,"1,586",476
403,OV,0.30,D,VVS1,,"1,744",523
404,OV,0.30,D,VVS2,,"1,570",471
405,OV,0.30,D,VS1,,"1,633",490
406,OV,0.30,D,VS1,,"1,722",517
407,OV,0.30,D,VVS1,,"1,506",452
408,OV,0.30,D,VS1,,"1,754",526
409,OV,0.30,D,VVS2,,"1,834",550
410,OV,0.30,D,VVS1,,"1,556",467
411,OV,0.30,D,VVS2,,"1,731",519
412,OV,0.30,D,VS2,,"1,454",436
413,OV,0.30,D,VVS1,,"1,638",491
414,OV,0.30,D,VVS2,,"1,650",495
