,Shape,Carat,Color,Clarity,CutGrade,pricepercarat,Total
13619,PS,0.70,E,SI2,,"2,880","2,016"
13620,PS,0.70,D,VS1,,"3,250","2,275"
13621,PS,0.70,D,SI2,,"2,075","1,452"
13622,PS,0.70,I,VS2,EX,"2,240","1,568"
13623,PS,0.70,F,SI1,EX,"2,310","1,617"
13624,PS,0.70,G,SI1,EX,"2,200","1,540"
13625,PS,0.70,H,SI1,EX,"2,120","1,484"
13626,PS,0.70,I,SI1,EX,"1,880","1,316"
13627,PS,0.70,E,SI2,,"2,336","1,635"
13628,PS,0.70,G,VS2,,"2,494","1,746"
13629,PS,0.70,G,SI2,,"1,875","1,312"
13630,PS,0.70,G,SI2,,"1,988","1,392"
13631,PS,0.70,D,VS2,,"2,425","1,698"
13632,PS,0.70,H,VS1,,"2,900","2,030"
13633,PS,0.70,D,SI2,,"2,210","1,547"
13634,PS,0.70,G,SI2,,"1,960","1,372"
13635,PS,0.70,D,SI2,EX,"2,529","1,770"
13636,PS,0.70,J,SI1,,"1,955","1,368"
13637,PS,0.70,H,VS2,,"2,391","1,674"
13638,PS,0.70,F,SI2,EX,"2,390","1,673"
13639,PS,0.70,G,SI2,EX,"2,270","1,589"
13640,PS,0.70,G,SI2,EX,"2,270","1,589"
13641,PS,0.70,E,VS2,,"3,105","2,174"
13642,PS,0.70,H,SI1,,"2,356","1,649"
13643,PS,0.70,J,SI1,,"1,800","1,260"
13644,PS,0.70,I,VS1,,"2,432","1,702"
13645,PS,0.70,E,SI1,,"2,888","2,022"
13646,PS,0.70,J,SI2,,"1,575","1,102"
13647,PS,0.70,I,SI2,,"1,608","1,126"
13648,PS,0.70,E,VS1,,"4,224","2,957"
13649,PS,0.70,E,VS1,,"4,224","2,957"
13650,PS,0.70,F,VS1,,"4,140","2,898"
13651,PS,0.70,F,VS1,,"4,048","2,834"
13652,PS,0.70,E,VS1,,"3,600","2,520"
13653,PS,0.70,I,SI1,,"2,240","1,568"
13654,PS,0.70,D,SI2,VG,"2,000","1,400"
13655,PS,0.70,F,SI1,EX,"2,360","1,652"
13656,PS,0.70,I,SI1,EX,"1,800","1,260"
13657,PS,0.70,E,SI2,EX,"1,870","1,309"
13658,PS,0.70,D,SI1,VG,"2,710","1,897"
13659,PS,0.70,H,SI1,EX,"2,000","1,400"
13660,PS,0.70,H,SI2,VG,"1,810","1,267"
13661,PS,0.70,I,VS1,VG,"2,380","1,666"
13662,PS,0.70,D,SI1,,"2,747","1,923"
13663,PS,0.70,H,SI1,EX,"1,970","1,379"
13664,PS,0.70,H,VS1,,"2,925","2,048"
13665,PS,0.70,G,SI1,,"2,550","1,785"
13666,PS,0.70,D,SI2,,"2,310","1,617"
13667,PS,0.70,E,VS2,,"2,370","1,659"
13668,PS,0.70,D,SI2,,"1,851","1,296"
13669,PS,0.70,H,VS2,VG,"2,641","1,849"
13670,PS,0.70,H,VS1,,"2,681","1,877"
13671,PS,0.70,E,SI1,VG,"2,850","1,995"
13672,PS,0.70,H,VVS1,,"3,554","2,488"
13673,PS,0.70,F,SI2,,"2,580","1,806"
13674,PS,0.70,H,SI1,,"2,850","1,995"
13675,PS,0.70,E,SI2,,"2,442","1,709"
13676,PS,0.70,E,SI1,EX,"2,410","1,687"
13677,PS,0.70,F,SI2,,"2,550","1,785"
13678,PS,0.70,E,VS1,,"3,744","2,621"
13679,PS,0.70,F,SI1,,"2,880","2,016"
13680,PS,0.70,G,VS1,,"2,795","1,956"
13681,PS,0.70,F,SI1,,"2,331","1,632"
13682,PS,0.70,H,SI1,,"2,294","1,606"
13683,PS,0.70,G,SI1,EX,"2,100","1,470"
13684,PS,0.70,H,VS2,,"2,878","2,014"
13685,PS,0.70,E,SI1,,"2,613","1,829"
13686,PS,0.70,H,VS1,,"2,808","1,966"
